Year,country,station,yield,avg_temp,anthesis_rainfall,tassling_avg_rainfall,precipitation
2015,Zimbabwe,Chipinge,4.366,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.3811,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.3905,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.3949,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.3963,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.401,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.4038,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.4076,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.4121,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.4251,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.4403,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.4798,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.4859,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.4995,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.5097,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.5188,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.5359,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.5398,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.5454,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.5485,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.5742,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.6071,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.6356,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.6478,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.6617,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.6691,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.6785,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.6795,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.6842,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7096,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7458,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7459,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7472,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7584,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7673,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7849,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7911,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.7948,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.8144,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.8198,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.8201,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.8378,19.4169266770671,0,964.5,666.2916666666666
